Id,Title,Price,User_id,profileName,review/helpfulness,review/score,review/time,review/summary,review/text
1596000880,Sea Swept (Chesapeake Bay Series),62.25,A33E32XQ0KPQQE,Jane Austin,1/3,3.0,1294099200,Nora Robert's Usual Type of Novel,"Light reading; has a plot, but as with most of Robert's novels, quite predictable. However, it's a book you can relax with and just enjoy the story."
1596000880,Sea Swept (Chesapeake Bay Series),62.25,A18RKUZBEFAEZV,kh,1/3,3.0,1281744000,"Recycled Characters, So-So Story","I may be biased, because I just finished reading Nora Roberts' MacKade brother series, but the Quinn brothers seemed to me nothing more than a reduction of the four MacKade brothers to three Quinn brothers. Of the three Quinns, Cam, featured in Sea Swept, was my favorite. I enjoyed the relationship of Seth to the men, and the brothers' interactions were amusing, if not as in-depth or believable as some of Roberts' other brotherly interactions.I couldn't get behind Cam and Anna's relationship. No matter how objective Anna says she was, a woman who would willingly compromise the safety and security of a child (Seth) shouldn't engage in a sexual relationship and muddy the waters. Her behavior just didn't make sense to me; moreover, it made me doubt the validity of Anna's character, her devotion and her motivation to being a social worker; and the entire social services system. Fiction should give us a reprieve from reality, especially the feel-good, happily-ever-after genre of romance. I'm sure there are people like Anna out there in the real world. I don't want to spend my leisure time reading about them.The only good thing about this book was Seth. Not a bad read, I suppose, but not Roberts' best effort."
1596000880,Sea Swept (Chesapeake Bay Series),62.25,,,1/3,5.0,956620800,Sea Swept,"This is an excellent series! Not only is it entertaining and hot, but is full of surprises. Don't stop with just one book, read all three. You'll be sorry to see the story end. Too bad it couldn't go on like the MacGregor series. Fantastic! Can't say enough good things. Nora Roberts is my new best friend. Keep up the good work, and keep the series coming. :)"
1596000880,Sea Swept (Chesapeake Bay Series),62.25,A5BJYGBCWF08O,Pat K,2/5,3.0,1153353600,"Great Book, Lousy Audio","I loved this book when it first came out, so when I was looking for an audiobook for a long trip, I got this one. Unfortunately I found the narrator spoke so slowly and in such a monotone that he almost put me to sleep. Rather than attempting different voices for the characters, he simply raised and lowered his voice. I found some of his ""characterizations"" so affected sounding, that I had to put the book away. As he also narrates the next book in the Quinn saga, I guess I won't be listening to this series in the future. I would give the book 5 stars, but took away 2 for the lousy audio version"
1596000880,Sea Swept (Chesapeake Bay Series),62.25,,,0/0,5.0,899251200,Excellent beginning to a much anticipated trilogy.,"A friend loaned me this book after having read Montana Sky and loving it. However, after reading Sea Swept, Montana Sky paled in comparison. I feel that this is Nora Roberts at her best! The story was full and the characters were complete. Details to personal relationships were well developed on all levels. It has been a long time since I have been so anxious for a sequel to be printed. I cannot wait to find out what happens with Ethan and Gracie and how Seth will grow and develop. It was enlightening to have the main characters be the males and to see the world through their eyes. It is good to read a book where you really begin to care about the characters."
1596000880,Sea Swept (Chesapeake Bay Series),62.25,,,0/0,5.0,898041600,AN EXCELLENT READ FOR ALL WOMEN,"As one of Nora Roberts youngest readers, I have to say that sea swept was one of her best. I love the fact that it centers around 3 men. Cam is sexy. If the next two are as good as this one then this might beat out the &quot;Dream&quot; trilogy and the ''Born in &quot; trilogy."
1596000880,Sea Swept (Chesapeake Bay Series),62.25,,,0/0,5.0,891561600,Great!,"One of the best Nora Roberts books I've read (and I've read them all). It was a refreshing change to have men as the central characters, and the chemistry between them is great. Can't wait for the second book in the series!"
1596000880,Sea Swept (Chesapeake Bay Series),62.25,,,0/0,5.0,890784000,Thank you again!,"I have yet to be disappointed in a Nora Roberts novel. It doesn't matter if it's a short story, a sillouhette novel, or a full length novel this lady can write. I only wish I didn't have to wait until August for the next brother's story."
1596000880,Sea Swept (Chesapeake Bay Series),62.25,A6Q1TZTY69VX7,jwhidby@crosslink.net,0/0,5.0,888105600,"Great story,couldn't put it down. 1st time reader of Nora",Sea Swept by Nora Roberts This was my first book by Roberts and it got my attention from the first page. I really enjoyed her style of writing and it made you feel if you were in the room watching all the action. I got very caught up in the whole book. I was VERY disappointed when I got to the end of the book and realised the next book would not be out until August! I think if you are going to put out a trilogy all the books should be out at the same time or atleast released closer together.
1596000880,Sea Swept (Chesapeake Bay Series),62.25,,,0/0,5.0,886636800,Nora has done it again.,"I always enjoy reading any of Nora Roberts work and this one is no exception.The characters are very real and the story is very intriging. I can't wait for the sequel,RAISING TIDES,"
1596000880,Sea Swept (Chesapeake Bay Series),62.25,,,0/0,5.0,884563200,Nora Does It Again!,"Once again, I am amazed by the creativity that can come from one person's mind! Nora has a gift for creating characters that leap from the page and into the reader's heart. Ever since the first book I read of hers (Hidden Riches), I have rarely if ever been disappointed by a Nora Roberts book.I laughed out loud at the conversations between the brothers, as did my mother (she rarely laughs out loud when reading a book), particularly the shopping episode!My only complaint about Nora's books continues to be the lack of proofing throughout her novels. Particularly in the last 3 years, there always seem to be an enormous amount of typos and other inconsistencies that should have been caught by someone in the publishing process. (Hence the &quot;9&quot; rating rather than &quot;10.&quot;)Overall, you still can't find a better read than one of Nora's stories. I've even taken to her JD Robb books, and I'm not a fan of futuristic novels! Wow! (Note: you should read these in order to better follow the relationship between the characters, beginning with Naked in Death.)Christine"
1596000880,Sea Swept (Chesapeake Bay Series),62.25,,,0/0,5.0,883958400,Definitely another winning book by Nora Roberts!,"I thought that this was one of her best books. I loved how she went into such detail with the relationship between Seth and Cameron. I felt like I knew them after I finished the book. I think that some writers have a hard time getting up close and personal with the characters in their books, but this is not the case with Nora Roberts. I thought that Cam's relationship with Anna was intriguing and somewhat steamy, though it wasn't the best that she had ever conjured, but very enjoyable nonetheless. I would definitely recommend adding this to your personal library. I figure sometime soon, I'll have to read it again, like right before I read Ethan's story!"
1596000880,Sea Swept (Chesapeake Bay Series),62.25,,,0/0,5.0,883526400,How can you not love the Quinns??!!,"This latest novel of Nora Roberts has me anxiously waiting for the next two Quinn stories. This first book was fabulous and Cameron Quinn, definitely a man living on the edge, was totally irresistable. While Cameron and Anna find each other and a consuming love, the author weaves a magical web of mystery and anticipation surrounding the roots of the young boy, Seth, and the unexpected death of the father, Ray Quinn, and leaves the reader anxiously waiting for resolution in the upcoming books. The next book in the series will be Ethan Quinn's story, no doubt another great story about a strong man with good old family values and integrity. I'm looking forward to falling in love with each of the Quinn brothers, and solving the mysteries surrounding the Quinn family."
1596000880,Sea Swept (Chesapeake Bay Series),62.25,,,0/0,5.0,883440000,Another A+ effort from Nora Roberts,"I couldn't put this one down! The characters were portrayed with the warmth and humor we are accustomed to from Ms. Roberts. Having to wait so long for the next book in the series will be rough, but well worth it, I'm sure. Ms. Roberts' portrayal of the troubled young Seth is bittersweet. The relationship between Cameron and Seth is a mixture of sweet, sad and funny. This story line alone would have been enough to keep me reading, but then we have the treat of watching Cameron fall for a social worker who keeps him on his toes. We fall for Anna as well. She seems a very real character, tough yet gentle. Her difficult life's experiences have shaped her for the better and her compassion for Seth is heartwarming. On the one to ten scale, I'd rate this book an eleven!"
0758209258,The Secret Life Of Mrs. Claus,,A21NVBFIEQWDSG,Armchair Interviews,6/6,4.0,1133827200,Somthing to think about!,"Do you believe in the magic of Christmas? Carly Alexander brings together three different women, each wishing for different things in their lives.In the first story, ex-Rockette Olivia, recuperating from an ankle injury, comes home to Baltimore. Her ex-boyfriend shows up in the same town, making a TV show about her, sort of. She auditions for Christmas hire at Rossman's, the new department store. Someone in personnel feels she would make a great Mrs. Claus. Santa asks all the Christmas help to place their wishes in the stockings. Olivia's wish: a do-over. And, boy does she get it.In the second story, Cassie, a single mother, window decorator for San Francisco's Rossman's (which is on the verge of failing), has her own wish. A Chicago head honcho for the department store comes to the store and tells the employees to help save costs, each employee has to pull double duty. Cassie is hesitant but the personnel manager says she has the perfect job for her. Cassie tries the Mrs. Claus suit on and it fits perfectly. In the pocket of the jacket is a note left by Mrs. C. The note reads ""This suit brings luck. Go with it. Mrs. C."" Cassie's wish is simple, a father who is involved with her son's life. Will the suit bring luck? Does Cassie get her wish? Magic will lead her down the path of trying to get her son's father involved in his life.In the third story, Meredith, the Rossman's heiress, is challenged by her uncle for a spot on the board. Simple. Just increase toy sales 50% from the previous year and the spot on the board is hers. Not so simple for Meredith, who is not very big on Christmas-time business because she lost her parents on Christmas day two years prior--and so has lost her Christmas spirit and belief in magic. She inherits the job of wearing the Mrs. Claus suit and be a part of Santaland during the Christmas season, where she works on upping sales. Meredith finds romance and something else she lost over the years: Christmas magic.Armchair Interviews says: The Secret Life of Mrs. Claus gives one a lot to think about relative to what Christmas means to each of us."
0758209258,The Secret Life Of Mrs. Claus,,AT9HVEVUWEMK8,"alove ""alove""",1/1,4.0,1165104000,Loved it,"This book was great- I read it on a long flight to CA and it carried me all the way through, cover to cover quickly. It was cute, loved the characters, the description of the hustle and bustle of the season was fun too."
0758209258,The Secret Life Of Mrs. Claus,,AFVQZQ8PW0L,Harriet Klausner,2/3,4.0,1132358400,three lighthearted holiday romantic romps,"""Prologue"". Sales at Rossman's Department Stores are down. At the flagship store in Chicago, family members debate how to improve sales for the key holiday season. Over the objection of Daniel, the Rossman brood pushed by Meredith decide to reuse Mrs. Claus as part of their Christmas display for the rug rats.""A Little White Trim"". In Baltimore, Olivia feels depressed as her broken ankle devastated her dream of becoming a dancer and her boyfriend Bobby ended their six-year relationship once he made it as a California producer of a TV show starring an evil Olivia. She accepts the gig as Mrs. Claus at Rossman's; soon she is offered a New York opportunity and Bobby wants her back while her pal, architect Woody seems so handsome.""A Tight Leather Belt"". The Mrs. Claus suit has moved on to the San Francisco store where the frazzled single mom of Tyler, Cassie accepts the position to insure she does not lose her job at Rossman's. She is attracted to Buchman, but fears this will harm her five year old son. She learns the meaning of the holiday when Tyler vanishes and Buchman with Mistletoe the mouse comes to the rescue.""This Christmas, You Are What You Wear. The suit moves on to Chicago where family member Meredith darns the costume. The only jingle she cares about is the noise from credit and debit cards, checks, and paper money. She needs to increase sales by fifty percent or Daniel becomes the CEO instead of her. She relearns the magic of Christmas from Nick, the store's Santa.These three lighthearted holiday romantic romps are fun tales starring likable protagonists who seem so right together especially under the mistletoe.Harriet Klausner"
0758209258,The Secret Life Of Mrs. Claus,,A2A20KVAH3WHGV,"Amanda ""*~Amanda~*""",1/5,3.0,1136592000,Not horrible,"The book looked really good when I saw it in the christmas section of Barnes and Noble, so I got it and was really excited about reading it. It was kind hoaky at the beginning, but the story got better. The sex scenes made the hair on my arms stick up, I personally did not care for them. And it said the word ""hon or honey"" way too much for me. I guess I will stay with the fiction section instead of romance. :)"
B000CDRIJG,The Social Ladder,,,,2/2,5.0,1006819200,"Birth, breeding, and backround...","Mrs. John King Van Rensselaer, a lady from one of New York's oldest and most respected Dutch families has given us the chance to view the world of high society in the fabled Gilded Age. We see the people for who they really are, stripped of titles and jewels. Historically important, witty, charming, filled with the essence of wealth and power, this book would only be uncomfortable for someone without breeding."
B000H56N7W,Stephen King's Creepshow,,A1A7U9G3728LOU,Stefan Yates,0/0,3.0,1233878400,Cheesy Fun,"If you've seen the kinda cheesy, kinda not-so-good movie that this comic was generated from, then you'll already know all of the stories. (I'm not totally panning the film however, I do after all own it and Creepshow 2!) Even though the stories were old hat though, I still had a good time reading the comic version. Do not dive into this book thinking that it is a graphic novel. Nothing could be further from the truth. Creepshow is done entirely in the tongue-in-cheek style of the old horror comics. The host is a wise-cracking undead version of Stan Lee himself and the stories, while still a bit scary for the most part, are fairly lame.This is not to say that Creepshow is not a fun, quick read. I read it in an evening and like most of the comic books that I have floating around from my childhood, I guarantee that I'll pick it up and read it again at some point in the future. That's the beauty of comics, there's no need for deep thinking. It's something that you can pick up, lose yourself in for an hour or two and be finished with it. Sometimes we need that release.I guess on that note, I'll quit before I have more words in this review than there are in the book itself!"
B000H56N7W,Stephen King's Creepshow,,,,0/0,5.0,899424000,"My mom wouldn't let me get the book, so I saw the movie","That movie was one of the best horrors I've seen! I can't wait to read the comic book, for as they say, a picture is worth a hundred words. In the movie, they did show the first and last panels of each story in the book, so I wish I could have seen the middle panels."
B000H56N7W,Stephen King's Creepshow,,,,0/0,5.0,867283200,"Vintage horror comic, in the EC style","Who remebers the Crypt Keeper? No, not from the movies, but from the comics. Yeah, the ones that were banned because of violence, and stuff like that back in the fifties. Well this is just like one of those old comics, a la Stephen King. It's got humor, gore and a cameo by the master of horror himself"
B000H56N7W,Stephen King's Creepshow,,,,0/0,5.0,855446400,MOST ORIGIONAL BOOK IN YEARS,"THIS BOOK IS SCARY, GORY, COOL AND JUST PLAIN FUN. THE MOVIE DOESN'T DO IT JUSTICE"
B000H56N7W,Stephen King's Creepshow,,A1OK9YNT38A9U6,graduwane,1/2,1.0,1323648000,"Creepshow: good movie, bad comic","This comic book adaptation of the movie Creepshow shows how one doesn't make a comic book adaptation. First of all, it was published by a paperback publisher instead of a comic book publisher--in other words, people who didn't know how far comics had advanced by then in regards to content: thus, language was heavily censored.Second, famed magazine horror illustrator Bernie Wrightson was used for the artwork. His artwork, while detailed, was more in line for magazine proportions instead of comic book proportions, thus necessitating a larger page count to handle all the extra pages, thus meaning that he had to use a first draft of the screenplay. All in all, it means that the action in the comic book adaptation doesn't match the movie at all. (Meanwhile, Jack Kamen was hired to do the storyboards and the comic book prop used in the movie. Why they didn't release that instead no one can say.)Finally, the comic book uses an intrusive narrator to tell the stories, whereas anthology horror comics routinely use narrators merely as framing devices (though a handful used them as characters in their stories too). It can be annoying for the reader to see the narrator continually prompting the reader for a reaction.If you want to see how this movie was originally proposed to be made, get this book. If you want to see what a prose publisher thought horror comics were at the time (and good horror comics were around then: Twisted Tales, Tales of Terror for two titles), get this book. If you want to see a book that misuses a framing device, get this book.However, if you like good horror comics, if you remember the horror comics of the 50's fondly, or if you like the movie...avoid this book at all costs!"
B000H56N7W,Stephen King's Creepshow,,A29GCKYAOAMH6H,Gothic Ballerina,1/2,3.0,1126137600,Creepshow. That's NOT the ticket,"Unfortunately, the comic book is not as good as the movie (in fact my favorite movie). The comic book is illistrated by a different person than the movie. That's one reason I don't like it. I'd only recommend it to fans of the movie.The comic book is basically like a storyboard for the movie. For the most part the dialogue is the same but sometimes completely different.Basically, I don't like the comic book as much as the movie, but it's not bad. I'd only recommend it to the fans of the movie. As Jordy Verell would say, ""Thats the ticket!"""
B000H56N7W,Stephen King's Creepshow,,A2AMHP6AG689BE,Mike Amoroso,1/2,5.0,1055894400,CREEPSHOW-One of king's best works,I've read alot of Stephen King's novels. But I've found CREEPSHOWto be one of his best works. I rented it from the local library &amp; am waiting to own a copy soon.
B000H56N7W,Stephen King's Creepshow,,,,0/1,5.0,1172361600,Creep Show,"Creepshow is a really excellent movie I ever seen. (I even like the comic drawings in the movie more than the comic book drawings). But I question, why doesn't the comic book say, ""# Issue Collectors' Edition & Jolting Tales of HORROR?"" ""And what the f*:o is the L logo on the comic in the movie!?""Also, I thought of a doing parodic comic based on Creep Show called, ""Creep Bear"""
B000H56N7W,Stephen King's Creepshow,,A10EH95EUDO9W3,"R. Garcia ""Beeyotch""",0/2,5.0,956361600,A simply GORGEOUS comic album on horror tales!,"Vivid colors will jump out at you as you open up this beautifully illustrated book based on The King of Macabre's amusing little bag of short stories! You will wince at each hair-raising climax of each gruesome tale as shown in full color and every stomach-churning little detail! And the very ending of all those spine-tingling yarns will leave you cold. Utterly cold. But you will enjoy it all quite immsensely nevertheless, savoring each and every clever word and graceful lines as done by the hand of our reowned comic book artist, Berni Wrightson, who also did the &quot;Swamp Thing&quot;. The whole show will be hosted by the crackling, hooded Reaper of Death who will chortle gleefully at the very last agonizing and writhing minutes of each hapless character! So go enjoy yourself, honey!"
B000H56N7W,Stephen King's Creepshow,,A2UTH5PEH32G07,Dale Renton-Magill,5/5,5.0,1014163200,Interesting format for a King story collection.,"This is a comic book version of the screenplay based on Stephen King stories. The drawing and story included in the book hold true to the movie and the plots of the different stories included. King's love of the macabre and unusual twists comes through even in the abbreviated version of these stories.If you like the movie, then this book is a must have for any King fan."
B000H56N7W,Stephen King's Creepshow,,A3AY3EV2MFRFGG,"Chadwick H. Saxelid ""Bookworm""",7/8,4.0,958089600,"Pretty nifty stuff, for tie-in fluff.","I love, love, loved the movie, but only like the comic adaptation. The artwork could have been a lot better, considering the immense talent of the person doing the drawing. The stories still have kick though, they are from Stephen King after all. Fans of King, Romero, Wrightson or gruesome comics will find plenty to enjoy here. Recommended."
B000H56N7W,Stephen King's Creepshow,,A2AOUUZM5M91TW,nancy@blkhawk.net,4/4,5.0,944265600,Stephen King's &quot;Creepshow&quot;,"If you like horror comics and anything by Stephen King, then you will LOVE &quot;Creepshow&quot;. This book ties in with the movie and it's some of Kings best work. Wrote in the best &quot;Tales From the Crypt&quot; style, its a rollercoaster ride of terror and laughs. &quot;The Lonesome Death of Jordy Verrill&quot; is one of my faves, both in the book and the movie.(Steve King is a GREAT actor, isn't he?)The illusrations are by the brilliant comic artist, Bernie Wrightson and when paired with King's flair for the macabre, well; you can't go wrong. So buy it, buy it, buy it! You won't regret it. (FYI: Stephen King's son, Owen was the boy who got even with his dad for throwing away his comic book, in the movie. heehee, everyone needs a good voodoo doll!)"
B000H56N7W,Stephen King's Creepshow,,A118IQJMUT5XOE,A 9-year old reader,5/6,5.0,1012348800,Creepshow,The creepshow comic book came in the mail today. I didn't quite know if it was really it because I only ordered it last Saturday.I wasn't disappointed at all. You can see how they try to make the characters in the movie look the same as in the comic book. The art work was good. The first one was Father's Day which was exactly like the movie in every way. The second story was the Lonesome Death of Jordy Verrill which could have been a little bit better. The other stories were good especiallySomething to Tide You Over which I thought was a bit funny.GET IT!!!!!!It's a great paperback...
B000H56N7W,Stephen King's Creepshow,,A2MNLP28HHXIWF,A Customer,5/6,5.0,1002153600,ABSOLUTELY AMAZING!! - You HAVE to buy this book!!!!,"I ordered CREEPSHOW through amazon Z shops a few weeks ago after much deliberation and I finnally have it. The comic book is just like the movie in every single little detail. The charachters in the comic book look just like the charachters in the movie. Especially Leslie Nielsen, Ted Danson and Hal Holbrook. The book is hosted by, 'The Creep' an undead host who is constantly chortling away as he introduces and concludes each of the 5 short stories. Surprisingly, 'The lonesome death of Jordy Verrill'(which is the worst story in the movie) is most probably one of the best in the comic book!! In the book, my fave stories are, 'Something to tide you over', 'Father's day' and 'The lonesome death of Jordy Verill'. With a fantastic script by the master of the macabre, Stephen King and stunning art by Bernie Wrightson, CREEPSHOW is an absolute must have for horror fans everywhere. If you thought the EC's were good, you will LOVE CREEPSHOW. Get it NOW!!! Trust me, you will not be dissapointed!!!"
B000H56N7W,Stephen King's Creepshow,,A1S3C5OFU508P3,Charles Ashbacher,2/2,4.0,1115510400,It would not keep me up nights,"Some of Stephen King's material has kept me up at nights, both while reading it and lying in bed listening to the walls creak. However, the movies based on his books never seem to generate the passionate fear that his books do. I attribute this to the fact that less imagination is required in the movies, which means that there is less suspension of reality. This book is a set of cartoons based on the movie of the same name by George A. Romero.The cartoons plus dialog is not scary, and while the artwork is good, it cannot be described as spectacular. My favorite story is ""The Crate"", where a monster was somehow captured in an expedition to the Arctic a half century earlier. The idea that it somehow lay dormant all that time was absurd, but the interesting part to me was the shrewish wife of a college professor. As an academic, the (exaggerated) subplot of academic politics running throughout the story kept my interest.If you are a Stephen King fan, you will probably find the cartoons of interest. However, King is one of those people whose ideas are best savored in written form, where the scary details can be up close and personal. That takes away some of the force of the stories."
B000H56N7W,Stephen King's Creepshow,,,,4/5,5.0,918086400,A great gift for 'Father's Day'! Get it?!?,"I read this book when I was in second grade. I watched the movie when I was 4. I don't remember much of the movie. I only remember from the movie the wrap-around stories, 'Father's Day', 'The Lonesome Death of Jordy Verril' (Weeds), and 'The Crate'. But, those memories were great! I just wish I could find a copy of the book somewhere. This is going to be my last resort, because my mom doesn't like me ordering books online (she's the one with the credit card!!). I hope all of the people who read this review find a copy of the book 'Creepshow', because it is one of Stephen King's rarest books ever sold. I can't even find it at used bookstores! Here is some short details of the short stories in this book: Father's Day: 4 years after the death of an old man waiting for his Father's Day cake from his daughter (I want my caaaaaake!), he returns from the grave for his cake. And he gets it! The Lonesome Death of Jordy Verril: A New Hampshire farmer finds a meteor in his backyard that has an alien vegetative being that grows on any thing it touches. Here is the alien's thoughts form the original story, Weeds: Jordy-food A fine planet. A wet planet. A ripe planet. Cleaves Mills-food The weeds began to grow toward town. The Crate: A college professor finds a hungry being in a crate, and takes it home to his cheating wife... Something to Tide You Over: A TV star drowns his wife who cheated on him and her new boyfriend (played by Ted Danson in the movie) and tapes their deaths. The next day, they are gone. Instead, THEY find HIM! They're Creeping Up on You: A clean freak's apartment is infested by cockroaches; mayhem ensues... Thank you for listening to my review!!!"
B000H56N7W,Stephen King's Creepshow,,,,4/5,4.0,913593600,Stephen King going for the gross out... Plain good fun!,"I just saw the movie on the weekend, and the comic book rendition is a lot more fun. These small comics are fast paced, giving the stories a lot more punch. And, besides, only in the book do we get The Creep!If you can enjoy gross out horror tales, this one is for you."
B000H56N7W,Stephen King's Creepshow,,,,1/1,5.0,908496000,"gory, fun,creepy.","GREAT BOOK, I WISH E.C WOULD START NEW EDTIONS OF THEIR OLD COMICS.KIDS A'LL GO CRAZY OVER IT."
B000H56N7W,Stephen King's Creepshow,,,,1/1,4.0,891993600,Creepshow comic is fun and scary!,"I loved the movie a lot, it's both scary and fun, and so is the oversized comicbook that followed. King wrote the text and Berni Wrightson made the interior art, and it's just great, although I liked his art for Cycle of the Werewolf a lot better. It really has this E.C. feeling over it, what surely also was the whole idea. I also liked the way Wrightson made some of the characters look like those who played them in the movie version, like Leslie Nielsen and Hal Holbrook.I really like King's way of prose. It's just like those old comics, especially the way The Creep jokes around while he introduces and concludes the five tales. My personal favorits from the movie was Father's Day, which both scared me and made me giggle at times. In the comicbook it's more funny than scary. The Crate was the second best, anyway the goriest and scariest and most powerful story in the movie, but also in the comicversion it works just as well.Also I have to say that King made a hell of a performance as Jordy Verrill in the movie.Creepshow is great fun and great chill, mostly for those who remembered and loved the old E.C.magazines."
0471042366,"How to Open and Run a Successful Restaurant, 2nd Edition",,,,54/57,4.0,921628800,Truly hits on every topic necessary.,"As a would-be restauranteur with plenty of general business experience and only limited kitchen-time, there were many, many areas where I felt deficient when gauging the scope of my business plans. But &quot;How to Open &amp; Run a Successful Restaurant&quot; not only hit each of those topics, but managed to offer alternatives, incite, history and trivia as well. Thomas offers not only information as regards opening a restaurant, but also outlines the types of personalities often associated with the business and the pitfalls that await the snobby, the paranoid, and the burnt-out. Great tips for decorating inexpensively as well as a few suggestions regarding high-profit menu items punctuate what is, at its most basic, a thorough look at the middle-class restaurant, from foyer to kitchen, from management to staff, and from profit to poor-house."
0471042366,"How to Open and Run a Successful Restaurant, 2nd Edition",,,,27/31,1.0,964656000,And the restaurant?,"Mostly trivial chit-chat on which liquors to purchase assorted with obvious stuff, like an item list including mustard! This book is not only parochially American (and this might perhaps justify the very heavy stress on beverage sales) but also essentially irrelevant to anybody who would like to start a gourmet restaurant, being instead perhaps useful to somebody who'd like to open a greasy spoon for heavy drinkers. If there were a money-back guarantee I sure would have used it, having made the mistake to purchase it."
0471042366,"How to Open and Run a Successful Restaurant, 2nd Edition",,A3686XG6KW4UDN,Misty-Roze Carnell,9/12,1.0,1039824000,waste of money waste of time,"Wow, I bought the book thinking it would be a helpful how-to-guide, it was more like a BAD novel of someone who had spent too much time in the deep under belly of New York. Don't waste your money or time on this one it's not one bit helpful. Amazon[.com] sells better books for a successful restaurant, I know I found one and this one was not it!"
0471042366,"How to Open and Run a Successful Restaurant, 2nd Edition",,A2OAWOLAED2M70,A,0/0,2.0,1167264000,"Not a ""How to"" book by any means.","While an occasionally entertaining read , it is essentially useless for anyone looking for a ""how to"" book. There are a few helpful hints in the book, but overall is a waste of time. I found myself hurrying to finish it to get a book that might be useful. At least it was cheap!"
0471042366,"How to Open and Run a Successful Restaurant, 2nd Edition",,A2JGO57QEMUE7W,A. Petrotchenkov,1/2,5.0,1037491200,For Every Restaurant Start-Up,"I found this book got right to the core of starting a restaurant in a logical and easy to understand way. It contains a useful practical approaches to tasks that must be dealt with in a restaurant start-up. It also suggests ways to cope with if not avoid many typical problems, and presents numerous strategies for increasing chances of success. Very good and useful."
0471042366,"How to Open and Run a Successful Restaurant, 2nd Edition",,AJNQBATQISITW,Anoop Krishnan,0/4,1.0,988588800,Badly written,"I agree with the other review, just mundane chit chat. I wonder if the author has ever been in the back office of a real restaurant."
B000MU6R82,"Heat Pipes, Fourth Edition",,A3LLWA17RCI0UJ,D. Elliott,4/4,5.0,1252713600,Practical Heat Pipes,"Although it includes a lot of theory and mathamatical support of the theory of heat pipe function, what we like is the practical information on how to build a heat pipe and what has worked best in the past. It shows many techniques and tell which work best and why. Now we can pick and choose what works best in our application. We can proceed without reinventing the wheel. Thank you."
B000MU6R82,"Heat Pipes, Fourth Edition",,A1P78FH5XDCMRS,Mike Jackson,1/1,5.0,1313366400,Excellent,"I bought this book to come up to speed on heat pipes and find out whether the theory and manufacturing techniques apply to a different problem I am working on. Thanks to the clearly written material which overviews the theory and applications I found it easy to come up to speed. But the best part for me was the practical orientation, especially the discussion of material compatibility and manufacturing techniques, where lots of data was included, with citations to the original work if you want to go in more depth. Overall I was very happy I bought this book."
382289642X,HR GIGER ARh+,,A9KUIIKWBZOVQ,"Vargr ""Vargr""",6/7,4.0,986342400,Great introduction to the modern surrealist master,"This book is an excellent brief introduction to the life and art of H.R. Giger. It features plates of some of his most well-known works, as well as examples of his sketches, pen and inks, and other media. For someone who has taken an interest in Giger, but is not ready to invest in his larger, more complete books, this is a perfect starting point."
382289642X,HR GIGER ARh+,,AYNSDBOWC7CS6,Roger Matthews,2/2,5.0,1112313600,Fantastic introduction to Giger,"I have been a casual fan of Giger for some time, but never actually got around to buying any of his work, aside from his calendars. This book serves as a fantastic summary of his life's work and manages to be very informative in its short span.I wasn't sure if I was a big enough of a fan to buy his larger books, but after this one I'm quite excited about doing so."
382289642X,HR GIGER ARh+,,AUTBHG6070SL4,"wiredweird ""wiredweird""",4/5,5.0,1094860800,Visual intensity,"Giger's work has incredible visual impact. He was the designer for the first Alien movie. He created that ambiguity of biota and machine. This book, with less concern for censorship, drives those images far beyond what the theaters can accept.I read this book with a choked fascination. Giger uses all of his technical mastery in depicting landscapes of torment, eroticism, deformity, and beauty. This world is peopled by multiple beings, fused by birth, by force, or by carnality. His work reminds me of Druillet, where every scene is packed from edge to edge with bizarre detail. Giger goes beyond Druillet with his realistic style, making his monochrome worlds so much more convincing.Although the Amazon web site lists Timothy Leary as a co-author, he just provides a one-page introduction. It's good, and it's Leary, but Leary fans shouldn't get their hopes up too far.If you like Giger's work, as I do, this is an incredible collection. (If the imagery is too much for you, I understand.)This book also provides autobiographical notes, but I take those about as seriously as I take Salvador Dali's. It's the pictures that matter.//wiredweird"
382289642X,HR GIGER ARh+,,A1FUNVPW5D4EPM,Technosispr@prodigy.net,4/8,5.0,932688000,Another excellent show of H.R. Giger's imaginary art.,"If you just like flipping through art books for their pictures, this is a definte one that will keep you flippin' through the pictures. Another excellent look at how Giger views things."
